Date,Month,Description,Amount,Direction,Categoria,TxnType,Source,mes,year
2025-12-01 00:00:00,2025-12-01 00:00:00,Amazon,-4.84,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-02 00:00:00,2025-12-01 00:00:00,The Mokapot House,-7.5,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-02 00:00:00,2025-12-01 00:00:00,Farmer J,-14.75,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-02 00:00:00,2025-12-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-03 00:00:00,2025-12-01 00:00:00,Tesco,-5.1,DEBIT,Mercado,Card Payment,Revolut,12,
2025-12-03 00:00:00,2025-12-01 00:00:00,Amazon,-85.72,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-03 00:00:00,2025-12-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-03 00:00:00,2025-12-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-04 00:00:00,2025-12-01 00:00:00,Shake Shack,-16.05,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-04 00:00:00,2025-12-01 00:00:00,Pret A Manger,-5.99,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-04 00:00:00,2025-12-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-05 00:00:00,2025-12-01 00:00:00,Pret A Manger,-4.25,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-05 00:00:00,2025-12-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-06 00:00:00,2025-12-01 00:00:00,Gold Star Dry Cleaners,-9.99,DEBIT,Limpeza,Card Payment,Revolut,12,
2025-12-06 00:00:00,2025-12-01 00:00:00,Amazon,-9.99,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-07 00:00:00,2025-12-01 00:00:00,Amazon,-13.99,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-07 00:00:00,2025-12-01 00:00:00,Amazon,-12.99,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-08 00:00:00,2025-12-01 00:00:00,SpareRoom,-28.0,DEBIT,Home Box,Card Payment,Revolut,12,
2025-12-08 00:00:00,2025-12-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,12,
2025-12-08 00:00:00,2025-12-01 00:00:00,Ocado,-161.75,DEBIT,Mercado,Card Payment,Revolut,12,
2025-12-08 00:00:00,2025-12-01 00:00:00,L&Q Group,-50.0,DEBIT,Energia,Card Payment,Revolut,12,
2025-12-08 00:00:00,2025-12-01 00:00:00,Virgin Media Pymts,-36.99,DEBIT,Internet,Transfer,Revolut,12,
2025-12-09 00:00:00,2025-12-01 00:00:00,Pret A Manger,-11.49,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-09 00:00:00,2025-12-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-10 00:00:00,2025-12-01 00:00:00,Pret A Manger,-11.74,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-10 00:00:00,2025-12-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-11 00:00:00,2025-12-01 00:00:00,Shake Shack,-16.05,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-11 00:00:00,2025-12-01 00:00:00,Lebanese Kitchen,-12.0,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-11 00:00:00,2025-12-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-12 00:00:00,2025-12-01 00:00:00,itsu,-11.7,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-12 00:00:00,2025-12-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,12,
2025-12-12 00:00:00,2025-12-01 00:00:00,Pret A Manger,-4.99,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-12 00:00:00,2025-12-01 00:00:00,Transport for London,-6.4,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-14 00:00:00,2025-12-01 00:00:00,Amazon,-21.99,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-14 00:00:00,2025-12-01 00:00:00,Amazon,-5.44,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-14 00:00:00,2025-12-01 00:00:00,Netflix,-5.99,DEBIT,TV,Card Payment,Revolut,12,
2025-12-14 00:00:00,2025-12-01 00:00:00,Transfer to Ali Naroozi,-60.0,DEBIT,Droga,Transfer,Revolut,12,
2025-12-15 00:00:00,2025-12-01 00:00:00,Amazon,-12.69,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-15 00:00:00,2025-12-01 00:00:00,Amazon,-15.98,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-15 00:00:00,2025-12-01 00:00:00,Amazon,-9.99,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-15 00:00:00,2025-12-01 00:00:00,"Royal Botanic Gardens, Kew",-9.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-15 00:00:00,2025-12-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-16 00:00:00,2025-12-01 00:00:00,Amazon,-12.99,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-17 00:00:00,2025-12-01 00:00:00,Amazon,-7.99,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-17 00:00:00,2025-12-01 00:00:00,Pret A Manger,-4.99,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-17 00:00:00,2025-12-01 00:00:00,Farmer J,-13.5,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-17 00:00:00,2025-12-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-18 00:00:00,2025-12-01 00:00:00,itsu,-9.45,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-18 00:00:00,2025-12-01 00:00:00,Pret A Manger,-4.99,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-18 00:00:00,2025-12-01 00:00:00,Homebox,-383.88,DEBIT,Home Box,Transfer,Revolut,12,
2025-12-18 00:00:00,2025-12-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-19 00:00:00,2025-12-01 00:00:00,Shake Shack,-15.95,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-19 00:00:00,2025-12-01 00:00:00,Tesco,-20.96,DEBIT,Mercado,Card Payment,Revolut,12,
2025-12-19 00:00:00,2025-12-01 00:00:00,Transport for London,-7.0,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-19 00:00:00,2025-12-01 00:00:00,Barber's Lane,-18.0,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-20 00:00:00,2025-12-01 00:00:00,Urban Food Court,-9.25,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-20 00:00:00,2025-12-01 00:00:00,Amazon,-4.99,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-20 00:00:00,2025-12-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-22 00:00:00,2025-12-01 00:00:00,Amazon,-13.9,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-22 00:00:00,2025-12-01 00:00:00,Tesco,-33.67,DEBIT,Mercado,Card Payment,Revolut,12,
2025-12-22 00:00:00,2025-12-01 00:00:00,Amazon,-5.95,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-22 00:00:00,2025-12-01 00:00:00,Amazon,-14.24,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-22 00:00:00,2025-12-01 00:00:00,Payment from BLOOM LP WAGES,4785.77,CREDIT,Salário,Topup,Revolut,12,
2025-12-23 00:00:00,2025-12-01 00:00:00,Al Masar,-6.95,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-23 00:00:00,2025-12-01 00:00:00,Transport for London,-6.15,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-24 00:00:00,2025-12-01 00:00:00,Ocado,-254.92,DEBIT,Mercado,Card Payment,Revolut,12,
2025-12-24 00:00:00,2025-12-01 00:00:00,Housekeep,-67.25,DEBIT,Limpeza,Card Payment,Revolut,12,
2025-12-24 00:00:00,2025-12-01 00:00:00,Royal Bike,-35.0,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-25 00:00:00,2025-12-01 00:00:00,Pret A Manger,-5.5,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-25 00:00:00,2025-12-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-26 00:00:00,2025-12-01 00:00:00,Brera,-21.38,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-26 00:00:00,2025-12-01 00:00:00,Ocado,8.0,CREDIT,Mercado,Card Refund,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Dines 5937 Coffee Ww,-4.8,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Dines 6120 Chicken Ww,-12.0,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Après-Ski Party Resort,-17.9,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Transport for London,-2.9,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Hpww 2541,-20.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Hpww 2688,-10.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Hpww 2724,-45.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Hpww 5261,-48.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Hpww 5941,-20.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Hpww 5941,-10.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Hpww 5952,-5.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Hpww 6084,-10.0,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-27 00:00:00,2025-12-01 00:00:00,Sports Direct,-28.19,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-28 00:00:00,2025-12-01 00:00:00,Costcutter,-11.24,DEBIT,Mercado,Card Payment,Revolut,12,
2025-12-28 00:00:00,2025-12-01 00:00:00,Duck Shed South,-13.5,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-28 00:00:00,2025-12-01 00:00:00,Disney+,-5.99,DEBIT,TV,Card Payment,Revolut,12,
2025-12-28 00:00:00,2025-12-01 00:00:00,The Blues Kitchen,-10.0,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-28 00:00:00,2025-12-01 00:00:00,The Blues Kitchen,-10.5,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-28 00:00:00,2025-12-01 00:00:00,Amazon,-32.24,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-28 00:00:00,2025-12-01 00:00:00,Uber,-16.91,DEBIT,Uber,Card Payment,Revolut,12,
2025-12-28 00:00:00,2025-12-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-29 00:00:00,2025-12-01 00:00:00,Amazon,-40.36,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-29 00:00:00,2025-12-01 00:00:00,Amazon Music,-3.49,DEBIT,TV,Card Payment,Revolut,12,
2025-12-30 00:00:00,2025-12-01 00:00:00,Dines Tsq Churros,-11.5,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-30 00:00:00,2025-12-01 00:00:00,Banana Tree,-54.62,DEBIT,Restaurante,Card Payment,Revolut,12,
2025-12-30 00:00:00,2025-12-01 00:00:00,Transport for London,-9.8,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-30 00:00:00,2025-12-01 00:00:00,Transport for London,-4.65,DEBIT,Transporte,Card Payment,Revolut,12,
2025-12-31 00:00:00,2025-12-01 00:00:00,Amazon,-55.24,DEBIT,Amazon,Card Payment,Revolut,12,
2025-12-31 00:00:00,2025-12-01 00:00:00,LW Theatres,-5.5,DEBIT,Ingresso,Card Payment,Revolut,12,
2025-12-31 00:00:00,2025-12-01 00:00:00,Transport for London,-8.9,DEBIT,Transporte,Card Payment,Revolut,12,
